#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-02-04T22:56:07 [V7.296]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	version=7.296	
#INFO	-ref=VIZ63dee04aa90d1	
#INFO	-out.max=unlimited	
#INFO	queryParameters=15	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/MNRAS/506/150&tab:{J/MNRAS/506/150/stars}&key:source=J/MNRAS/506/150/stars&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/MNRAS/506/150/stars
#-order=I
#-out=GALAH
#-out=Flagsp
#Flagsp=32
#-out=Teff
#-out=logg
#-out=[Fe/H]
#

#RESOURCE=yCat_75060150
#Name: J/MNRAS/506/150
#Title: The GALAH+ Survey DR3 (Buder+, 2021)
#Coosys	H_2015.500:	ICRS
#Table	J_MNRAS_506_150_stars:
#Name: J/MNRAS/506/150/stars
#Title: GALAH DR3 main all stars
#Column	GALAH	(I15)	GALAH identifier (sobject_id)	[ucd=meta.id;meta.main]
#Column	Flagsp	(I4)	Stellar parameter quality flag (flag_sp) (1)	[ucd=meta.code]
#Column	Teff	(F7.2)	? Spectroscopic effective temperature (used for fitting) (teff)	[ucd=phys.temperature.effective]
#Column	logg	(F9.6)	? Surface gravity (not fitted via spectra if wg4_pipeline not free) (logg)	[ucd=phys.gravity]
#Column	[Fe/H]	(F9.6)	? Fe atomic abundance from Fe lines (final, 1D-NLTE) (fe_h)	[ucd=phys.abund.Fe]
GALAH;Flagsp;Teff;logg;[Fe/H]
170909001601291;  32;5491.21; 3.690246;-0.377979
170909002101110;  32;5577.09; 4.048779;-0.460212
170909002101162;  32;5657.73; 3.808172;-0.877901
170909002101163;  32;6188.87; 3.855478;-1.105348
170909002101219;  32;6250.35; 3.994223;-0.206186
170909002101335;  32;5494.41; 4.231524;-0.037316
170909002101387;  32;5379.09; 3.753302;-0.385454
170909002601086;  32;5588.23; 3.918941;-0.692219
170909002601225;  32;5908.51; 3.786653;-0.905786
170909002601247;  32;5898.45; 4.070852;-0.094169
170909002601280;  32;5900.50; 4.170113;-0.640060
170909003201082;  32;6177.51; 3.706992;-0.594430
170909003201154;  32;6012.51; 3.892276;-0.859955
170909003201255;  32;5676.14; 4.099885; 0.170306
170909003201389;  32;5791.45; 4.053698;-0.941948
170909003801392;  32;5896.54; 4.046921;-0.679504
170910001801015;  32;5854.85; 3.795607;-0.553871
170910001801108;  32;5250.73; 3.265895;-0.502328
170910002101227;  32;6117.12; 3.927217;-0.426644
170910002101237;  32;5952.52; 3.798560;-0.443712
170910002101248;  32;5638.24; 3.953140;-0.124794
170910002101280;  32;5722.26; 3.913292;-0.261536
170910002101288;  32;6004.78; 3.808098;-0.349940
170910002601102;  32;6191.02; 3.857299;-0.854549
170910003101025;  32;5742.86; 4.073991;-0.260128
170910003101115;  32;5635.31; 4.205563;-0.430687
170910003101135;  32;6302.94; 4.005966;-0.417582
170910003101182;  32;5727.14; 4.036412;-0.385869
170910003101276;  32;6228.97; 4.004979;-1.025253
170910003101357;  32;5749.60; 4.012997;-0.241584
170910003101379;  32;5779.72; 3.750408;-0.095245
170910003101383;  32;5990.89; 3.939698;-0.285886
170910003601033;  32;5498.77; 3.840545;-0.391736
170910003601222;  32;5533.52; 4.123451;-0.516002
170910004101198;  32;5674.77; 3.887241;-0.311889
170910004601248;  32;5347.59; 4.212919; 0.063276
170910004601314;  32;5768.27; 4.036641;-0.161788
170910005101098;  32;6099.34; 4.024851;-0.632008
170910005101123;  32;6019.55; 3.510431;-0.705282
170910005101258;  32;5658.06; 4.092659;-0.656817
170910006101026;  32;5924.28; 4.020619;-0.379717
170910006101052;  32;6344.61; 3.817370;-0.963772
170910006101062;  32;5773.95; 4.162520;-0.749445
170910006101117;  32;5838.98; 4.053221;-0.653898
170910006101223;  32;5741.13; 3.858666;-0.557542
170910006101248;  32;6064.85; 3.821866;-0.101884
170911001801136;  32;5907.18; 3.099167;-0.344098
170911002101023;  32;5914.67; 4.040862;-0.429195
170911002101148;  32;5652.98; 3.993617;-0.568006
170911002101355;  32;5326.79; 4.109185; 0.019950
170911002601096;  32;6004.20; 3.998929;-0.741665
170911002601194;  32;6236.67; 3.735723;-0.309189
170911003101119;  32;5372.54; 4.121996;-0.146155
170911003101192;  32;5050.88; 3.484737;-0.433576
170911003101254;  32;5724.76; 4.011194;-0.520414
170911003601030;  32;5742.47; 4.051744;-0.229736
170911003601076;  32;5500.92; 4.150265;-0.092068
170911003601089;  32;6218.56; 3.914789;-1.011441
170911003601183;  32;5902.45; 4.109949;-0.340595
170911003601194;  32;6116.54; 4.119431;-0.644636
170911003601290;  32;5711.15; 3.997824;-0.175036
170911004201179;  32;5809.08; 4.072486;-0.694932
170911005301132;  32;5826.05; 3.965053;-0.871940
170911005301347;  32;5848.58; 3.593038;-0.374931
170912001201074;  32;6091.94; 3.951469;-0.483686
170912001201130;  32;5757.14; 3.327668;-0.365937
170912001201180;  32;5821.85; 3.535027; 0.177510
170912002901002;  32;5741.06; 4.093279;-0.418299
170912002901103;  32;5876.01; 3.986027;-0.480760
170912002901106;  32;6047.40; 3.794946;-0.505767
170912002901208;  32;5821.62; 3.807536;-0.340318
170912002901251;  32;5590.28; 4.141591;-0.371599
170912002901366;  32;6228.83; 3.940358;-0.758671
170928000101095;  32;5979.93; 3.699084; 0.063611
170928000101164;  32;5975.82; 4.120555; 0.015023
170928000101280;  32;6302.58; 3.860676;-0.385826
170928000101290;  32;6037.16; 3.913992;-0.428143
170928000101391;  32;6265.65; 3.573388;-0.383660
171001001601091;  32;5849.59; 3.669964;-0.574746
171001001601362;  32;5497.80; 3.853479; 0.149453
171001001901167;  32;5988.22; 4.004940;-0.808409
171001001901252;  32;6125.24; 4.166394;-0.265119
171001001901255;  32;5601.72; 3.747001;-0.081587
171001001901359;  32;5543.49; 3.899244;-0.065732
171001002401135;  32;5899.48; 3.876796;-0.536168
171001002401138;  32;5376.60; 3.904270;-0.604101
171001002901082;  32;5591.32; 3.783609; 0.140936
171001002901106;  32;6021.26; 3.836674;-0.326656
171001002901122;  32;5850.94; 4.111264;-0.444967
171001003401013;  32;6079.88; 3.943991;-1.447679
171001003401042;  32;5914.74; 3.996242;-0.692105
171001003401056;  32;5746.84; 3.972247;-0.160415
171001003401130;  32;6271.79; 4.006475;-1.030442
171001003401290;  32;5898.64; 3.800342;-0.417942
171001003401399;  32;5669.72; 4.061858;-0.672780
171003001601029;  32;6347.10; 3.967200;-0.412951
171003002101044;  32;5555.04; 3.878766;-0.391546
171003002101109;  32;5624.41; 4.198916; 0.092126
171003002101233;  32;5889.63; 4.067597;-0.237173
171003002101255;  32;6168.08; 3.796091;-0.609346
171003002101291;  32;5514.63; 4.043980; 0.150072
171003002101293;  32;6118.51; 4.109642;-0.433208
171003002101382;  32;5570.20; 4.220082; 0.077219
171003002601044;  32;5809.52; 4.119745;-0.443741
171003002601074;  32;6026.91; 4.202996;-0.573680
171003002601077;  32;5975.65; 4.031140;-0.761833
171003002601274;  32;5612.82; 4.154817; 0.095560
171003002601397;  32;5464.49; 4.090016;-0.587200
171003003101048;  32;6070.97; 3.935987;-0.798705
171003003101055;  32;5752.41; 3.912065;-0.167552
171003003101110;  32;5271.06; 4.144464;-1.113276
171003003101162;  32;5752.26; 4.261327; 0.186942
171003003101187;  32;5730.54; 4.057387;-0.806390
171003003101368;  32;5564.77; 3.871761;-0.722550
171003003101380;  32;5810.92; 4.077306;-0.284829
171003003601031;  32;5750.90; 3.818358;-0.704015
171003004101249;  32;6020.89; 3.973408;-0.598274
171003004101282;  32;5999.13; 3.824264;-0.451879
171003004601118;  32;5831.59; 3.946007;-0.307952
171003004601220;  32;6332.37; 4.214328;-0.229444
171003004601335;  32;5549.85; 4.109431; 0.126266
171003005101123;  32;5698.21; 3.908193;-0.315009
171003005101134;  32;6146.69; 3.857637;-0.441579
171003005101337;  32;5638.96; 4.227411;-1.087529
171003005101366;  32;5616.82; 4.037443; 0.236072
171027002801375;  32;5489.88; 4.023989;-0.009807
171027003301039;  32;5813.02; 4.121394;-0.785686
171027003301153;  32;5478.10; 4.145380;-0.123518
171027003301209;  32;5819.52; 4.090070;-0.303043
171029002701172;  32;5811.55; 3.923549;-0.386518
171029003301320;  32;5681.97; 3.840446; 0.116659
171029003801196;  32;6015.29; 3.873096;-0.663920
171031002101273;  32;5421.84; 4.093575; 0.120113
171031002101358;  32;5597.76; 4.017388;-0.549389
171031002101366;  32;6096.16; 4.034411;-0.936045
171031002801338;  32;5888.47; 4.041643;-0.350868
171031002801390;  32;5821.11; 4.201743; 0.109341
171031003301082;  32;6044.95; 4.056519;-0.180223
171031003301139;  32;5749.80; 4.106859;-0.465408
171031003301266;  32;6515.62; 4.120557;-0.378166
171031004101292;  32;6450.24; 4.348229;-0.305434
171101000701142;  32;5638.90; 3.937326;-0.565590
171101000701275;  32;6388.41; 3.694239;-0.947026
171101000701334;  32;5809.48; 4.235585;-0.375659
171101001201071;  32;5767.40; 3.957119;-0.865585
171101001201081;  32;5471.01; 3.723319;-0.202157
171101001201123;  32;6200.25; 3.984362;-0.676200
171101001201125;  32;5252.53; 3.312354;-0.361426
171101001201139;  32;5502.92; 3.805779;-0.425983
171101001201211;  32;5854.01; 4.030544;-0.143361
171101001201231;  32;6138.35; 3.875396;-0.759149
171101001201242;  32;6131.42; 4.117489;-0.047479
171101001201318;  32;5876.87; 3.946693;-0.182749
171101001801044;  32;5816.02; 4.019502;-0.404580
171101001801066;  32;5369.54; 4.492136;-0.706564
171101001801223;  32;5810.36; 4.236110;-0.525437
171101002501121;  32;5695.20; 4.066879;-0.337221
171101002501218;  32;5986.38; 4.096581;-0.422308
171101002501248;  32;5591.41; 3.444744;-0.449104
171101003001090;  32;5791.30; 4.150408;-0.603188
171101003001129;  32;6202.57; 3.919931;-0.483323
171101003501002;  32;6047.67; 3.427777;-0.964086
171101003501110;  32;6311.58; 3.682557;-0.465632
171101003501158;  32;5877.58; 4.026518;-0.220169
171101003501195;  32;6118.72; 3.680515;-0.677402
171101003501256;  32;5811.78; 3.978421;-0.163867
171101003501281;  32;5715.61; 4.114919;-0.293829
171102001601041;  32;5726.54; 3.450661;-0.091265
171102001601090;  32;5747.05; 4.134435; 0.332576
171102001601124;  32;6471.52; 3.759305;-0.303559
171102002101003;  32;5363.63; 4.093636;-0.345207
171102002101104;  32;5596.77; 4.091044;-0.376170
171102002101149;  32;5626.08; 3.725128;-0.875531
171102002101398;  32;5438.39; 4.177343; 0.180420
171102002701109;  32;5082.92; 4.229454;-1.103209
171102002701121;  32;5659.58; 4.093050;-0.178674
171102002701162;  32;5940.01; 4.260358; 0.287217
171102002701239;  32;5618.05; 3.793801;-0.116951
171102002701268;  32;5899.52; 3.889546;-1.103880
171102002701305;  32;5885.79; 3.822303;-0.428980
171102002701308;  32;5791.74; 4.105889;-0.225298
171102002701394;  32;5920.36; 4.058610;-0.342878
171102003301060;  32;5187.40; 4.235354;-1.082202
171102003301096;  32;5454.96; 3.576404;-0.192256
171102003301207;  32;5572.73; 4.011718;-0.034480
171102003301383;  32;5686.59; 4.028101;-0.439245
171102003901025;  32;5952.39; 3.912803;-0.348073
171102003901064;  32;5871.72; 4.114671;-0.587331
171102003901116;  32;5640.06; 4.128441; 0.028500
171102003901119;  32;5872.77; 4.083413;-0.591776
171102003901168;  32;6113.55; 4.035944;-0.502589
171102003901310;  32;6349.92; 3.939651;-0.996639
171102004501021;  32;6014.36; 3.918643;-0.238093
171102004501044;  32;6086.10; 3.956777;-0.620240
171102004501228;  32;5930.70; 3.821109;-0.522491
171102004501290;  32;6391.49; 4.188403;-0.594320
171102005001054;  32;5485.77; 4.059711;-0.092481
171102005001333;  32;6325.32; 3.899669;-0.267123
171102005001354;  32;6496.51; 3.705821;-0.450813
171102005001385;  32;6513.00; 3.759583;-0.715764
171104001801235;  32;6001.55; 3.776658;-0.382807
171104001801274;  32;6027.81; 3.829295;-0.651305
171104002801165;  32;5668.12; 4.100948;-0.549574
171104002801166;  32;5628.49; 3.708162; 0.094915
171104002801211;  32;5979.54; 3.861120;-0.545815
171104003301106;  32;6761.33; 3.780316;-0.650037
171106001901035;  32;6449.90; 4.061897;-0.266482
171106001901087;  32;5816.33; 3.626493;-0.546093
171106001901144;  32;6431.34; 3.774187;-0.634347
171106002401017;  32;5744.17; 4.013838;-0.388493
171106002401059;  32;5706.09; 4.089396;-0.554444
171106002401217;  32;5628.41; 3.923609;-0.594386
171106002401218;  32;5743.83; 3.923454;-0.330537
171106002401219;  32;5669.49; 3.990909;-0.382476
171106002401307;  32;5867.37; 4.093489;-0.376373
171106002401324;  32;6187.27; 3.996286;-0.609786
171106002401325;  32;5680.33; 3.637145;-0.563918
171106003001155;  32;6091.64; 4.088412;-0.058903
171106003001280;  32;5183.50; 3.627576;-0.470785
171106003001357;  32;5873.65; 4.095572;-0.646147
171106003601101;  32;5768.52; 3.487245;-1.178312
171106003601281;  32;5924.27; 3.333238;-0.311894
171106003601304;  32;5760.01; 4.011309;-0.526624
171106003601341;  32;5940.07; 4.043621;-1.224145
171106003601368;  32;6041.64; 4.090827;-0.659896
171106004201001;  32;5860.81; 3.679018;-0.604830
171106004201102;  32;5492.43; 4.180085; 0.017930
171106004201140;  32;5643.53; 3.918707;-0.480448
171106004201395;  32;6121.20; 4.033100;-0.494664
171106004701009;  32;6180.08; 3.924240;-0.252070
171106004701029;  32;5348.88; 4.151754;-0.092106
171106004701085;  32;5542.28; 4.178270; 0.077014
171106004701088;  32;5985.43; 3.998015;-0.559431
171106004701169;  32;6011.46; 4.034159;-1.060589
171106004701297;  32;5518.85; 4.063668; 0.009288
171106004701345;  32;6309.63; 3.732989;-0.771736
171106005201203;  32;6719.51; 3.842273;-0.626582
171106005201376;  32;6361.55; 4.132508;-0.318025
171205002601359;  32;5989.03; 4.215549;-0.252560
171205003101316;  32;5485.60; 4.270497;-0.278388
171205003101382;  32;6322.95; 4.016664;-0.603782
171205003601166;  32;6215.99; 4.148632;-0.302644
171205003601361;  32;6967.01; 3.500939;-0.461542
171205004101202;  32;6000.21; 3.756947;-1.119027
171205004101297;  32;6364.60; 4.010693;-0.570882
171205004601228;  32;6330.25; 3.884799;-0.559875
171205004601261;  32;6098.38; 3.991063;-0.730473
171205004601346;  32;6371.14; 3.917634;-0.490094
171205004601365;  32;5895.50; 3.958128; 0.010571
171206003601007;  32;5993.82; 4.086156;-0.424908
171206003601058;  32;6141.44; 3.878466;-0.174021
171206004601106;  32;5650.79; 4.117550;-0.070669
171206004601123;  32;5756.36; 4.142378;-0.530815
171206004601198;  32;5852.10; 4.085815;-0.502910
171206005101001;  32;5589.82; 3.625966; 0.235235
171207004001111;  32;5190.33; 2.600252;-0.203772
171207004001399;  32;6210.28; 3.661847;-0.111825
171207004601130;  32;6046.27; 3.804389;-0.809927
171208002601002;  32;5477.42; 4.060758; 0.018466
171208002601049;  32;5766.99; 3.706819;-0.333228
171208003101072;  32;5737.90; 3.894186;-0.064205
171208003101248;  32;6174.51; 3.777268;-0.619477
171208003101303;  32;6308.77; 4.096510;-0.345881
171208003101391;  32;5980.62; 4.039320;-0.547171
171208003101392;  32;6040.34; 3.704437;-0.182746
171227001601006;  32;5900.01; 3.953242;-0.496611
171227001601074;  32;6184.37; 3.986389;-0.923957
171227001601264;  32;5731.24; 3.882333;-0.665747
171227001601274;  32;5565.11; 4.113036; 0.137943
171227001601358;  32;5394.66; 4.199898;-0.043443
171227002101153;  32;5807.47; 3.923279;-0.355983
171227002101370;  32;6258.96; 4.137405;-0.498854
171227002601023;  32;6520.15; 3.883633;-0.667600
171227003601292;  32;6126.30; 3.539148;-0.540925
171227003601303;  32;5991.54; 3.836807;-0.658816
171227003601383;  32;5533.97; 3.877220;-0.183461
171227004101158;  32;6432.67; 3.759406;-0.925889
171227004101174;  32;5765.80; 4.065640;-0.294872
171227004101209;  32;5993.10; 3.670893;-1.081160
171227004101325;  32;5920.68; 4.196033;-0.378775
171227004601055;  32;5873.01; 3.902874;-0.274194
171227004601390;  32;5540.93; 4.096199;-0.341668
171227005301119;  32;6117.41; 4.164740;-0.285388
171228001601014;  32;6273.48; 3.760381;-0.610216
171228001601049;  32;4841.03; 2.225939;-0.483786
171228001601059;  32;6545.19; 3.791567;-0.769262
171228001601072;  32;6148.98; 3.653039;-0.178697
171228001601116;  32;5891.16; 4.029233;-0.616778
171228001601213;  32;5850.83; 4.010109;-0.460999
171228001601264;  32;6055.69; 3.977610;-0.186018
171228001601324;  32;6654.68; 3.673904;-0.696481
171228001601367;  32;5248.57; 3.142828;-0.531629
171228001601376;  32;6198.70; 3.763377;-0.354612
171228002101089;  32;6945.81; 3.825394;-0.671933
171228002701122;  32;5916.24; 3.744492;-0.911157
171228002701192;  32;5461.74; 3.968379;-0.139479
171228002701324;  32;5673.55; 3.503554; 0.066660
171228002701328;  32;5826.87; 4.079401; 0.013136
171228002701392;  32;6877.26; 3.826533;-0.800859
171228003201294;  32;5755.26; 3.696315;-0.346643
171228003701295;  32;6347.23; 3.740505;-0.716700
171230001601376;  32;6133.29; 3.945703;-0.537539
171230002101004;  32;6496.58; 3.895825;-0.818456
171230002101057;  32;5839.91; 3.996682;-0.463285
171230002101176;  32;6624.50; 4.067013;-0.256273
171230002101236;  32;5773.93; 4.049541; 0.050533
171230002101288;  32;6379.25; 3.942559;-0.616553
171230002101397;  32;5881.77; 4.216409; 0.341391
171230002601370;  32;5644.01; 4.001028;-0.079405
171230003101022;  32;6003.20; 3.938375;-0.439844
171230003101270;  32;6294.46; 3.766425;-0.503389
171230003101366;  32;5829.94; 3.794860;-0.519070
171230003601010;  32;6296.03; 3.927549;-0.277025
171230003601014;  32;6148.23; 3.999049;-0.228921
171230003601089;  32;5611.55; 4.114162;-0.518390
171230004101096;  32;6293.12; 4.023183;-0.482761
171230004101234;  32;5817.54; 3.813749;-0.315205
171230004101290;  32;6422.93; 3.805683;-0.950583
171230004101353;  32;6216.19; 3.830123;-0.608081
171230004101368;  32;5724.82; 3.570245;-0.300105
171230004601005;  32;5733.89; 4.202903;-0.330991
171230004601074;  32;6401.09; 3.810329;-0.291278
171230004601112;  32;5518.44; 4.112438;-0.335298
171230004601333;  32;5676.28; 4.185364; 0.146988
171230004601366;  32;5967.73; 3.916331;-0.206759
171230005101168;  32;5838.53; 3.795019;-0.030875
171230005101288;  32;6072.50; 4.055591;-0.169226
171230005101292;  32;6285.15; 3.628240;-0.598189
171230006301278;  32;5952.52; 3.056168;-0.282635
180101001601071;  32;6116.53; 4.010650;-0.670444
180101001601081;  32;6594.89; 3.969253;-0.617282
180101002101045;  32;6267.54; 3.816677;-0.674800
180101002101096;  32;6130.35; 4.032286;-0.539801
180101002601034;  32;5897.94; 4.025918;-0.474770
180101002601179;  32;6245.22; 3.939592;-1.022726
180101002601389;  32;5612.62; 4.160522;-0.377170
180101003101106;  32;6217.34; 3.655640;-0.603463
180101003101199;  32;5769.44; 3.997958; 0.227309
180101003101280;  32;5819.77; 4.104161;-0.529212
180101003601189;  32;6235.12; 3.746448;-0.417030
180101003601307;  32;6176.24; 3.779506;-0.563137
180101004301118;  32;6025.98; 4.059536;-0.635837
180101004301199;  32;6981.04; 3.939031;-0.765390
180101004301264;  32;6148.28; 3.704371;-0.280050
180101004301382;  32;6199.38; 3.905969;-0.716693
180101005001063;  32;6212.47; 3.794870;-0.267297
180101005001129;  32;5997.45; 3.856830;-0.473792
180101005001147;  32;5329.33; 3.186371;-0.058641
180101005001331;  32;6052.75; 3.744230;-0.269009
180101005001361;  32;6693.29; 3.572449;-0.848553
180101005001392;  32;6578.86; 3.871839;-0.456106
180102002101178;  32;5960.80; 3.958652;-0.434239
180102002101392;  32;5805.76; 3.850292;-0.465693
180102002601098;  32;6264.02; 3.811687;-0.713525
180102003101005;  32;5574.49; 4.206427;-0.449942
180102003601355;  32;5858.83; 4.119741;-0.172520
180102004101118;  32;6069.75; 3.634964;-0.731827
180102004101241;  32;6176.80; 3.944957;-0.231046
180102004101308;  32;6006.17; 4.108854;-0.112555
180102004101317;  32;6084.98; 4.192033;-0.592448
180102004101351;  32;6096.88; 3.646581;-0.611138
180102004601207;  32;6184.28; 3.901552;-0.529059
180102004601339;  32;6184.36; 3.794138;-0.565734
180102004601357;  32;6487.99; 3.798211;-0.492051
180103001601121;  32;5787.38; 4.122865;-0.504715
180103001601177;  32;5711.45; 3.984017; 0.111856
180103001601230;  32;5434.98; 4.053995;-1.113281
180103001601305;  32;6159.51; 3.943822;-0.496296
180103002601191;  32;5514.77; 3.910532;-0.279621
180103002601218;  32;5826.63; 4.152527;-0.542514
180103002601254;  32;5754.54; 4.132911;-0.112901
180103003101229;  32;6362.82; 3.849612;-0.872551
180103003101268;  32;6076.92; 4.039975;-0.301765
180103003101395;  32;5747.10; 3.947333;-0.916019
180129002601009;  32;5526.63; 3.947568;-0.733371
180129002601094;  32;6073.94; 3.955772;-0.412194
180129002601224;  32;6540.24; 3.877668;-0.552418
180129002601228;  32;6114.17; 3.591871;-0.380263
180129003101118;  32;6401.26; 3.805672;-0.781497
180129003101216;  32;6220.01; 3.915573;-1.007625
180129003101267;  32;5624.21; 4.174168;-0.501911
180129003101305;  32;6241.86; 4.032149;-0.280031
180129003101360;  32;5621.50; 4.488162; 0.078126
180129003101364;  32;6440.39; 3.931184;-0.444937
180129003101367;  32;6403.53; 3.959820;-0.885451
180129003101381;  32;5820.27; 3.920340;-0.583037
180129003601063;  32;6196.75; 3.701143;-0.657925
180129003601145;  32;6310.49; 3.953279;-0.470090
180129003601226;  32;6141.84; 4.076667;-0.246671
180129003601253;  32;6098.04; 4.065377;-0.416096
180129004101021;  32;6276.35; 3.982399;-0.261230
180129004101233;  32;5670.44; 3.825723;-0.201553
180129004401218;  32;6300.35; 3.796113;-0.961144
180129004401343;  32;6076.64; 3.881241;-0.401971
180129004401368;  32;6447.28; 3.777242;-0.668103
180129004901016;  32;5683.80; 3.936156;-0.035317
180129004901094;  32;5989.14; 4.172686;-0.335154
180129004901189;  32;5482.09; 3.823281;-0.340210
180129004901254;  32;5836.28; 3.987268;-0.289318
180129004901341;  32;6346.19; 3.901400;-0.559616
180131002101047;  32;6310.34; 3.858942;-0.461659
180131002101082;  32;5722.87; 3.954674;-0.817809
180131002101121;  32;6108.97; 3.972422;-0.244364
180131002101227;  32;6093.08; 4.197850;-0.197165
131116000501103;  32;5860.79; 4.116928;-0.895181
131116000501259;  32;5623.25; 4.136992;-0.648839
131118002401108;  32;5381.70; 4.198349; 0.045960
131118003401214;  32;5424.63; 4.044633;-0.228141
131119001201182;  32;5337.98; 4.124084;-0.192145
131123003001195;  32;5490.70; 3.628482;-0.661840
131216001101230;  32;5588.09; 3.964817;-0.844313
131218001901017;  32;5641.84; 4.095070;-0.581072
131218002401217;  32;5369.86; 3.591291;-0.972823
131218003001122;  32;5687.14; 4.135162;-0.417515
140114004201094;  32;5794.26; 3.838566; 0.054062
140115003101241;  32;4924.01; 3.099320;-0.807453
140117001501271;  32;6092.77; 4.044452;-0.361101
140117001501286;  32;6393.00; 4.037362;-0.535603
140117002101118;  32;6106.26; 4.001309;-0.458311
140117002601238;  32;5937.13; 3.406849;-0.323470
140118002001046;  32;5712.97; 3.909304;-0.237404
140118002001051;  32;6448.65; 3.845673;-0.728963
140118003001053;  32;6264.49; 3.620600;-0.566917
140209001701108;  32;5636.92; 3.901406;-0.325202
140209001701172;  32;5913.53; 3.755380;-0.742655
140305002601098;  32;5930.94; 4.267325;-0.610116
140305002601262;  32;6055.33; 4.221202;-0.472686
140307001101007;  32;5834.88; 3.930190;-0.287040
140309003101015;  32;5865.83; 3.964033;-0.209196
140309003101085;  32;6615.86; 3.807476;-0.373080
140309003101106;  32;5991.29; 3.279930;-0.650316
140310002101055;  32;6900.46; 3.978536;-0.762205
140310002101347;  32;6085.00; 3.516414;-0.598392
140310002701164;  32;6188.30; 3.852939;-0.218979
140310003301047;  32;6249.01; 3.780440;-0.583824
140310003301329;  32;5785.24; 3.913465;-0.740031
140311005601003;  32;6145.23; 3.615910;-0.733473
140311005601054;  32;6177.13; 3.951617;-0.473490
140311005601098;  32;5764.79; 3.446734;-0.398298
140311005601137;  32;5780.46; 4.055716;-0.642385
140311005601305;  32;6218.79; 4.013938;-0.076230
140311005601342;  32;5996.91; 4.053424;-0.584267
140311005601377;  32;6264.64; 3.828593;-0.902402
140311006101052;  32;6004.29; 3.726426;-0.337289
